time	SOL	GAS	TA	MH	BF	VL	VM	RF	GMAX	GMED
0.7275	0.021539	0.059918	0.004595	0.002289	0.00434	0.003179	0.001609	0.00601	0.001982	0.002595
0.728	0.021606	0.060508	0.004611	0.002305	0.004496	0.003221	0.00161	0.006015	0.001981	0.002581
0.7285	0.021675	0.061098	0.004628	0.002321	0.004654	0.003264	0.001612	0.00602	0.00198	0.002567
0.729	0.021745	0.061689	0.004644	0.002337	0.004815	0.003307	0.001613	0.006025	0.001979	0.002553
0.7295	0.021816	0.062279	0.004661	0.002353	0.004978	0.00335	0.001615	0.006029	0.001978	0.00254
0.73	0.021888	0.062869	0.004678	0.002369	0.005143	0.003394	0.001617	0.006034	0.001977	0.002526
0.7305	0.02196	0.063459	0.004695	0.002385	0.005311	0.003439	0.001619	0.006038	0.001976	0.002512
0.731	0.022034	0.064049	0.004712	0.002402	0.00548	0.003484	0.001621	0.006042	0.001975	0.002498
0.7315	0.022109	0.064638	0.00473	0.002418	0.005653	0.00353	0.001623	0.006046	0.001974	0.002485
0.732	0.022185	0.065226	0.004748	0.002434	0.005827	0.003576	0.001625	0.00605	0.001973	0.002471
0.7325	0.022262	0.065813	0.004766	0.002451	0.006003	0.003623	0.001628	0.006054	0.001972	0.002458
0.733	0.022341	0.0664	0.004784	0.002467	0.006182	0.00367	0.00163	0.006057	0.001971	0.002444
0.7335	0.02242	0.066985	0.004803	0.002484	0.006363	0.003717	0.001633	0.00606	0.00197	0.002431
0.734	0.0225	0.067568	0.004822	0.0025	0.006546	0.003765	0.001636	0.006063	0.001968	0.002418
0.7345	0.022582	0.06815	0.004841	0.002517	0.00673	0.003814	0.001639	0.006066	0.001967	0.002404
0.735	0.022665	0.068731	0.00486	0.002534	0.006917	0.003863	0.001642	0.006068	0.001966	0.002391
0.7355	0.022748	0.069309	0.004879	0.00255	0.007106	0.003912	0.001645	0.00607	0.001965	0.002378
0.736	0.022833	0.069886	0.004899	0.002567	0.007297	0.003962	0.001649	0.006072	0.001963	0.002365
0.7365	0.022919	0.07046	0.004918	0.002584	0.00749	0.004013	0.001652	0.006074	0.001962	0.002352
0.737	0.023007	0.071032	0.004938	0.0026	0.007685	0.004063	0.001656	0.006075	0.001961	0.002339
0.7375	0.023095	0.071601	0.004959	0.002617	0.007881	0.004115	0.00166	0.006076	0.001959	0.002326
0.738	0.023185	0.072168	0.004979	0.002634	0.00808	0.004166	0.001663	0.006077	0.001958	0.002313
0.7385	0.023276	0.072732	0.004999	0.00265	0.00828	0.004219	0.001668	0.006078	0.001957	0.002301
0.739	0.023368	0.073293	0.00502	0.002667	0.008482	0.004271	0.001672	0.006078	0.001955	0.002288
0.7395	0.023461	0.073851	0.005041	0.002683	0.008685	0.004324	0.001676	0.006078	0.001954	0.002276
0.74	0.023555	0.074406	0.005062	0.0027	0.008891	0.004378	0.00168	0.006078	0.001952	0.002263
0.7405	0.023651	0.074957	0.005083	0.002717	0.009097	0.004431	0.001685	0.006077	0.001951	0.002251
0.741	0.023748	0.075505	0.005104	0.002733	0.009306	0.004486	0.00169	0.006076	0.001949	0.002239
0.7415	0.023846	0.076049	0.005126	0.00275	0.009515	0.00454	0.001694	0.006075	0.001948	0.002226
0.742	0.023945	0.076589	0.005147	0.002766	0.009727	0.004595	0.001699	0.006073	0.001946	0.002214
0.7425	0.024046	0.077125	0.005169	0.002782	0.009939	0.004651	0.001705	0.006071	0.001945	0.002203
0.743	0.024148	0.077657	0.005191	0.002799	0.010153	0.004706	0.00171	0.006068	0.001943	0.002191
0.7435	0.024251	0.078184	0.005213	0.002815	0.010369	0.004763	0.001715	0.006066	0.001941	0.002179
0.744	0.024355	0.078707	0.005235	0.002831	0.010585	0.004819	0.001721	0.006062	0.00194	0.002167
0.7445	0.024461	0.079226	0.005257	0.002847	0.010803	0.004876	0.001726	0.006059	0.001938	0.002156
0.745	0.024568	0.079739	0.005279	0.002863	0.011022	0.004933	0.001732	0.006055	0.001936	0.002145
0.7455	0.024676	0.080248	0.005301	0.002879	0.011242	0.004991	0.001738	0.006051	0.001935	0.002133
0.746	0.024785	0.080751	0.005324	0.002895	0.011463	0.005048	0.001744	0.006046	0.001933	0.002122
0.7465	0.024896	0.08125	0.005346	0.00291	0.011685	0.005106	0.00175	0.006041	0.001931	0.002111
0.747	0.025008	0.081743	0.005369	0.002926	0.011907	0.005165	0.001756	0.006036	0.00193	0.0021
0.7475	0.025121	0.08223	0.005391	0.002941	0.012131	0.005224	0.001762	0.00603	0.001928	0.00209
0.748	0.025236	0.082712	0.005414	0.002957	0.012356	0.005283	0.001769	0.006023	0.001926	0.002079
0.7485	0.025352	0.083189	0.005437	0.002972	0.012581	0.005342	0.001775	0.006017	0.001924	0.002068
0.749	0.025469	0.083659	0.005459	0.002987	0.012807	0.005402	0.001782	0.00601	0.001922	0.002058
0.7495	0.025587	0.084123	0.005482	0.003002	0.013033	0.005461	0.001789	0.006002	0.00192	0.002048
0.75	0.025707	0.084581	0.005505	0.003017	0.01326	0.005522	0.001796	0.005994	0.001919	0.002038
0.7505	0.025828	0.085033	0.005528	0.003032	0.013487	0.005582	0.001803	0.005986	0.001917	0.002028
0.751	0.02595	0.085479	0.005551	0.003046	0.013715	0.005642	0.00181	0.005977	0.001915	0.002018
0.7515	0.026074	0.085918	0.005574	0.00306	0.013943	0.005703	0.001817	0.005968	0.001913	0.002008
0.752	0.026199	0.08635	0.005596	0.003075	0.014172	0.005764	0.001825	0.005958	0.001911	0.001999
0.7525	0.026325	0.086776	0.005619	0.003089	0.0144	0.005826	0.001832	0.005948	0.001909	0.001989
0.753	0.026453	0.087194	0.005642	0.003103	0.014629	0.005887	0.00184	0.005938	0.001907	0.00198
0.7535	0.026582	0.087606	0.005665	0.003116	0.014858	0.005949	0.001847	0.005927	0.001905	0.001971
0.754	0.026712	0.088011	0.005688	0.00313	0.015087	0.00601	0.001855	0.005916	0.001903	0.001962
0.7545	0.026843	0.088408	0.005711	0.003143	0.015315	0.006072	0.001863	0.005904	0.001901	0.001953
0.755	0.026976	0.088798	0.005733	0.003157	0.015544	0.006135	0.001871	0.005892	0.001899	0.001945
0.7555	0.02711	0.089181	0.005756	0.00317	0.015772	0.006197	0.001879	0.005879	0.001897	0.001936
0.756	0.027245	0.089556	0.005779	0.003182	0.016	0.006259	0.001888	0.005866	0.001894	0.001928
0.7565	0.027382	0.089923	0.005801	0.003195	0.016228	0.006322	0.001896	0.005852	0.001892	0.00192
0.757	0.02752	0.090283	0.005824	0.003207	0.016456	0.006385	0.001904	0.005838	0.00189	0.001912
0.7575	0.027659	0.090635	0.005846	0.00322	0.016682	0.006447	0.001913	0.005824	0.001888	0.001904
0.758	0.0278	0.090979	0.005868	0.003232	0.016909	0.00651	0.001921	0.005809	0.001886	0.001896
0.7585	0.027942	0.091315	0.005891	0.003243	0.017134	0.006573	0.00193	0.005794	0.001884	0.001888
0.759	0.028085	0.091643	0.005913	0.003255	0.017359	0.006636	0.001939	0.005778	0.001881	0.001881
0.7595	0.02823	0.091963	0.005935	0.003266	0.017583	0.0067	0.001948	0.005762	0.001879	0.001874
0.76	0.028376	0.092274	0.005957	0.003277	0.017807	0.006763	0.001957	0.005746	0.001877	0.001867
0.7605	0.028523	0.092578	0.005979	0.003288	0.018029	0.006826	0.001966	0.005729	0.001874	0.00186
0.761	0.028671	0.092872	0.006	0.003299	0.01825	0.006889	0.001975	0.005712	0.001872	0.001853
0.7615	0.028821	0.093159	0.006022	0.003309	0.018471	0.006953	0.001984	0.005694	0.00187	0.001846
0.762	0.028972	0.093436	0.006043	0.00332	0.01869	0.007016	0.001993	0.005676	0.001868	0.00184
0.7625	0.029124	0.093705	0.006064	0.00333	0.018908	0.007079	0.002003	0.005657	0.001865	0.001834
0.763	0.029278	0.093966	0.006086	0.003339	0.019124	0.007143	0.002012	0.005638	0.001863	0.001827
0.7635	0.029433	0.094218	0.006107	0.003349	0.01934	0.007206	0.002021	0.005619	0.00186	0.001821
0.764	0.029589	0.094461	0.006127	0.003358	0.019554	0.007269	0.002031	0.005599	0.001858	0.001816
0.7645	0.029746	0.094695	0.006148	0.003367	0.019766	0.007332	0.002041	0.005579	0.001856	0.00181
0.765	0.029905	0.09492	0.006168	0.003376	0.019977	0.007396	0.00205	0.005558	0.001853	0.001804
0.7655	0.030065	0.095136	0.006189	0.003384	0.020186	0.007459	0.00206	0.005538	0.001851	0.001799
0.766	0.030226	0.095343	0.006209	0.003392	0.020393	0.007522	0.00207	0.005516	0.001848	0.001794
0.7665	0.030389	0.095541	0.006229	0.0034	0.020599	0.007585	0.00208	0.005495	0.001846	0.001789
0.767	0.030553	0.09573	0.006248	0.003408	0.020803	0.007648	0.00209	0.005473	0.001843	0.001784
0.7675	0.030718	0.09591	0.006268	0.003415	0.021005	0.00771	0.0021	0.00545	0.001841	0.001779
0.768	0.030884	0.096081	0.006287	0.003423	0.021205	0.007773	0.00211	0.005428	0.001838	0.001775
0.7685	0.031052	0.096242	0.006306	0.003429	0.021402	0.007836	0.00212	0.005405	0.001836	0.001771
0.769	0.031221	0.096394	0.006325	0.003436	0.021598	0.007898	0.00213	0.005381	0.001833	0.001766
0.7695	0.031391	0.096537	0.006344	0.003442	0.021792	0.00796	0.00214	0.005357	0.001831	0.001762
0.77	0.031562	0.096671	0.006362	0.003449	0.021983	0.008022	0.00215	0.005333	0.001828	0.001758
0.7705	0.031735	0.096796	0.006381	0.003454	0.022172	0.008084	0.00216	0.005309	0.001825	0.001755
0.771	0.031909	0.096911	0.006399	0.00346	0.022358	0.008146	0.00217	0.005284	0.001823	0.001751
0.7715	0.032084	0.097017	0.006416	0.003465	0.022543	0.008207	0.002181	0.005259	0.00182	0.001748
0.772	0.03226	0.097113	0.006434	0.00347	0.022724	0.008269	0.002191	0.005234	0.001818	0.001745
0.7725	0.032438	0.0972	0.006451	0.003475	0.022903	0.00833	0.002201	0.005209	0.001815	0.001742
0.773	0.032616	0.097278	0.006468	0.00348	0.02308	0.00839	0.002212	0.005183	0.001812	0.001739
0.7735	0.032796	0.097346	0.006485	0.003484	0.023253	0.008451	0.002222	0.005157	0.00181	0.001736
0.774	0.032978	0.097405	0.006502	0.003488	0.023424	0.008511	0.002232	0.005131	0.001807	0.001733
0.7745	0.03316	0.097455	0.006518	0.003491	0.023593	0.008571	0.002243	0.005104	0.001804	0.001731
0.775	0.033344	0.097496	0.006534	0.003495	0.023758	0.008631	0.002253	0.005077	0.001802	0.001729
0.7755	0.033528	0.097527	0.00655	0.003498	0.02392	0.008691	0.002264	0.00505	0.001799	0.001726
0.776	0.033714	0.097549	0.006565	0.003501	0.02408	0.00875	0.002274	0.005023	0.001796	0.001724
0.7765	0.033901	0.097561	0.00658	0.003504	0.024236	0.008809	0.002285	0.004995	0.001794	0.001723
0.777	0.03409	0.097564	0.006595	0.003506	0.02439	0.008867	0.002295	0.004968	0.001791	0.001721
0.7775	0.034279	0.097558	0.00661	0.003508	0.02454	0.008925	0.002305	0.00494	0.001788	0.001719
0.778	0.03447	0.097543	0.006625	0.00351	0.024687	0.008983	0.002316	0.004912	0.001785	0.001718
0.7785	0.034662	0.097518	0.006639	0.003511	0.024831	0.00904	0.002326	0.004883	0.001783	0.001717
0.779	0.034854	0.097485	0.006653	0.003513	0.024971	0.009097	0.002337	0.004855	0.00178	0.001716
0.7795	0.035049	0.097442	0.006666	0.003514	0.025109	0.009154	0.002347	0.004826	0.001777	0.001715
0.78	0.035244	0.09739	0.00668	0.003515	0.025243	0.00921	0.002357	0.004798	0.001774	0.001714
0.7805	0.03544	0.097329	0.006693	0.003515	0.025373	0.009266	0.002368	0.004769	0.001772	0.001713
0.781	0.035637	0.097259	0.006705	0.003515	0.025501	0.009321	0.002378	0.00474	0.001769	0.001713
0.7815	0.035836	0.09718	0.006718	0.003515	0.025624	0.009376	0.002388	0.004711	0.001766	0.001712
0.782	0.036035	0.097093	0.00673	0.003515	0.025744	0.009431	0.002399	0.004681	0.001763	0.001712
0.7825	0.036236	0.096996	0.006742	0.003515	0.025861	0.009485	0.002409	0.004652	0.001761	0.001712
0.783	0.036438	0.09689	0.006754	0.003514	0.025974	0.009538	0.002419	0.004623	0.001758	0.001712
0.7835	0.036641	0.096776	0.006765	0.003513	0.026084	0.009591	0.002429	0.004593	0.001755	0.001712
0.784	0.036844	0.096653	0.006776	0.003512	0.02619	0.009644	0.002439	0.004563	0.001752	0.001712
0.7845	0.037049	0.096521	0.006787	0.003511	0.026292	0.009696	0.00245	0.004534	0.001749	0.001713
0.785	0.037255	0.096381	0.006798	0.003509	0.02639	0.009747	0.00246	0.004504	0.001747	0.001713
0.7855	0.037462	0.096232	0.006808	0.003507	0.026485	0.009798	0.00247	0.004474	0.001744	0.001714
0.786	0.03767	0.096075	0.006818	0.003505	0.026576	0.009849	0.00248	0.004444	0.001741	0.001715
0.7865	0.037879	0.095909	0.006828	0.003503	0.026664	0.009898	0.002489	0.004415	0.001738	0.001716
0.787	0.038089	0.095735	0.006838	0.0035	0.026747	0.009948	0.002499	0.004385	0.001736	0.001717
0.7875	0.0383	0.095553	0.006847	0.003498	0.026827	0.009996	0.002509	0.004355	0.001733	0.001718
0.788	0.038511	0.095363	0.006856	0.003495	0.026903	0.010044	0.002519	0.004325	0.00173	0.001719
0.7885	0.038724	0.095164	0.006865	0.003492	0.026975	0.010092	0.002528	0.004295	0.001727	0.001721
0.789	0.038938	0.094958	0.006873	0.003488	0.027044	0.010139	0.002538	0.004265	0.001724	0.001722
0.7895	0.039152	0.094743	0.006881	0.003485	0.027108	0.010185	0.002547	0.004235	0.001722	0.001724
0.79	0.039367	0.094521	0.006889	0.003481	0.027169	0.01023	0.002557	0.004206	0.001719	0.001726
0.7905	0.039583	0.094291	0.006897	0.003477	0.027226	0.010275	0.002566	0.004176	0.001716	0.001727
0.791	0.039801	0.094053	0.006905	0.003473	0.027279	0.010319	0.002575	0.004146	0.001713	0.001729
0.7915	0.040018	0.093808	0.006912	0.003469	0.027328	0.010363	0.002584	0.004117	0.001711	0.001731
0.792	0.040237	0.093555	0.006919	0.003464	0.027373	0.010405	0.002594	0.004087	0.001708	0.001734
0.7925	0.040456	0.093295	0.006926	0.00346	0.027415	0.010447	0.002602	0.004057	0.001705	0.001736
0.793	0.040677	0.093028	0.006932	0.003455	0.027452	0.010489	0.002611	0.004028	0.001703	0.001738
0.7935	0.040898	0.092753	0.006939	0.00345	0.027486	0.010529	0.00262	0.003999	0.0017	0.001741
0.794	0.041119	0.092471	0.006945	0.003445	0.027516	0.010569	0.002629	0.00397	0.001697	0.001743
0.7945	0.041341	0.092183	0.00695	0.00344	0.027542	0.010608	0.002637	0.00394	0.001694	0.001746
0.795	0.041564	0.091887	0.006956	0.003434	0.027565	0.010647	0.002646	0.003912	0.001692	0.001749
0.7955	0.041788	0.091584	0.006961	0.003429	0.027583	0.010684	0.002654	0.003883	0.001689	0.001752
0.796	0.042012	0.091275	0.006967	0.003423	0.027598	0.010721	0.002662	0.003854	0.001686	0.001755
0.7965	0.042237	0.09096	0.006972	0.003417	0.027609	0.010757	0.002671	0.003825	0.001684	0.001758
0.797	0.042462	0.090637	0.006976	0.003412	0.027616	0.010792	0.002679	0.003797	0.001681	0.001761
0.7975	0.042688	0.090309	0.006981	0.003405	0.027619	0.010826	0.002686	0.003769	0.001679	0.001764
0.798	0.042915	0.089974	0.006985	0.003399	0.027619	0.01086	0.002694	0.003741	0.001676	0.001767
0.7985	0.043142	0.089633	0.00699	0.003393	0.027615	0.010892	0.002702	0.003713	0.001673	0.001771
0.799	0.043369	0.089286	0.006994	0.003387	0.027607	0.010924	0.002709	0.003685	0.001671	0.001774
0.7995	0.043597	0.088933	0.006998	0.00338	0.027596	0.010955	0.002717	0.003657	0.001668	0.001777
0.8	0.043825	0.088575	0.007001	0.003374	0.027581	0.010985	0.002724	0.00363	0.001666	0.001781
0.8005	0.044054	0.08821	0.007005	0.003367	0.027563	0.011014	0.002731	0.003603	0.001663	0.001785
0.801	0.044282	0.087841	0.007008	0.00336	0.027541	0.011042	0.002738	0.003576	0.001661	0.001788
0.8015	0.044511	0.087465	0.007011	0.003354	0.027515	0.011069	0.002745	0.003549	0.001658	0.001792
0.802	0.044741	0.087085	0.007014	0.003347	0.027486	0.011096	0.002752	0.003522	0.001656	0.001796
0.8025	0.04497	0.086699	0.007017	0.00334	0.027454	0.011121	0.002758	0.003496	0.001654	0.0018
0.803	0.0452	0.086308	0.00702	0.003333	0.027418	0.011146	0.002764	0.00347	0.001651	0.001804
0.8035	0.04543	0.085912	0.007023	0.003326	0.027379	0.011169	0.002771	0.003444	0.001649	0.001808
0.804	0.04566	0.085511	0.007025	0.003318	0.027336	0.011192	0.002777	0.003419	0.001646	0.001812
0.8045	0.04589	0.085106	0.007027	0.003311	0.027291	0.011214	0.002783	0.003393	0.001644	0.001816
0.805	0.04612	0.084696	0.00703	0.003304	0.027242	0.011234	0.002788	0.003368	0.001642	0.00182
0.8055	0.046351	0.084282	0.007032	0.003297	0.027189	0.011254	0.002794	0.003343	0.00164	0.001824
0.806	0.046581	0.083863	0.007034	0.00329	0.027134	0.011273	0.002799	0.003318	0.001637	0.001828
0.8065	0.046811	0.08344	0.007036	0.003282	0.027076	0.011291	0.002805	0.003294	0.001635	0.001833
0.807	0.047041	0.083013	0.007037	0.003275	0.027014	0.011307	0.00281	0.00327	0.001633	0.001837
0.8075	0.04727	0.082582	0.007039	0.003268	0.02695	0.011323	0.002815	0.003246	0.001631	0.001841
0.808	0.0475	0.082147	0.007041	0.00326	0.026882	0.011338	0.002819	0.003222	0.001629	0.001846
0.8085	0.047729	0.081709	0.007042	0.003253	0.026812	0.011351	0.002824	0.003199	0.001626	0.00185
0.809	0.047958	0.081267	0.007044	0.003245	0.026739	0.011364	0.002828	0.003176	0.001624	0.001855
0.8095	0.048186	0.080822	0.007045	0.003238	0.026663	0.011376	0.002832	0.003153	0.001622	0.001859
0.81	0.048414	0.080373	0.007046	0.003231	0.026584	0.011386	0.002836	0.003131	0.00162	0.001864
0.8105	0.048642	0.079921	0.007047	0.003223	0.026503	0.011396	0.00284	0.003109	0.001618	0.001868
0.811	0.048869	0.079466	0.007048	0.003216	0.026419	0.011404	0.002844	0.003087	0.001616	0.001873
0.8115	0.049096	0.079008	0.007049	0.003209	0.026332	0.011412	0.002847	0.003065	0.001615	0.001877
0.812	0.049322	0.078548	0.00705	0.003202	0.026243	0.011418	0.002851	0.003044	0.001613	0.001882
0.8125	0.049547	0.078085	0.007051	0.003194	0.026151	0.011423	0.002854	0.003023	0.001611	0.001886
0.813	0.049772	0.077619	0.007052	0.003187	0.026058	0.011428	0.002857	0.003002	0.001609	0.001891
0.8135	0.049996	0.077151	0.007053	0.00318	0.025961	0.011431	0.00286	0.002982	0.001607	0.001896
0.814	0.050219	0.07668	0.007054	0.003173	0.025863	0.011433	0.002862	0.002962	0.001606	0.0019
0.8145	0.050441	0.076208	0.007055	0.003166	0.025762	0.011434	0.002864	0.002942	0.001604	0.001905
0.815	0.050663	0.075733	0.007056	0.003159	0.025659	0.011434	0.002867	0.002922	0.001602	0.00191
0.8155	0.050883	0.075257	0.007056	0.003152	0.025555	0.011433	0.002869	0.002903	0.001601	0.001914
0.816	0.051103	0.074779	0.007057	0.003145	0.025448	0.011431	0.00287	0.002884	0.001599	0.001919
0.8165	0.051321	0.074299	0.007058	0.003138	0.025339	0.011427	0.002872	0.002866	0.001598	0.001923
0.817	0.051538	0.073818	0.007058	0.003131	0.025228	0.011423	0.002873	0.002847	0.001596	0.001928
0.8175	0.051754	0.073335	0.007059	0.003125	0.025115	0.011417	0.002874	0.002829	0.001595	0.001933
0.818	0.051969	0.072851	0.00706	0.003118	0.025001	0.011411	0.002875	0.002812	0.001593	0.001937
0.8185	0.052183	0.072366	0.00706	0.003111	0.024885	0.011403	0.002876	0.002794	0.001592	0.001942
0.819	0.052395	0.07188	0.007061	0.003105	0.024767	0.011394	0.002877	0.002777	0.001591	0.001946
0.8195	0.052606	0.071393	0.007062	0.003099	0.024648	0.011385	0.002877	0.002761	0.001589	0.001951
0.82	0.052815	0.070905	0.007062	0.003092	0.024527	0.011374	0.002877	0.002744	0.001588	0.001955
0.8205	0.053023	0.070417	0.007063	0.003086	0.024405	0.011362	0.002877	0.002728	0.001587	0.00196
0.821	0.053229	0.069928	0.007064	0.00308	0.024282	0.011349	0.002877	0.002712	0.001586	0.001964
0.8215	0.053434	0.069439	0.007064	0.003074	0.024157	0.011335	0.002877	0.002697	0.001585	0.001969
0.822	0.053637	0.068949	0.007065	0.003068	0.024031	0.01132	0.002876	0.002682	0.001584	0.001973
0.8225	0.053838	0.068459	0.007066	0.003062	0.023904	0.011303	0.002875	0.002667	0.001583	0.001978
0.823	0.054037	0.067969	0.007066	0.003057	0.023775	0.011286	0.002874	0.002653	0.001582	0.001982
0.8235	0.054235	0.06748	0.007067	0.003051	0.023646	0.011268	0.002873	0.002638	0.001581	0.001986
0.824	0.05443	0.06699	0.007068	0.003046	0.023515	0.011248	0.002872	0.002624	0.00158	0.001991
0.8245	0.054624	0.066501	0.007069	0.00304	0.023384	0.011228	0.00287	0.002611	0.001579	0.001995
0.825	0.054815	0.066012	0.007069	0.003035	0.023251	0.011207	0.002868	0.002598	0.001578	0.001999
0.8255	0.055005	0.065523	0.00707	0.00303	0.023118	0.011184	0.002866	0.002585	0.001578	0.002003
0.826	0.055192	0.065036	0.007071	0.003025	0.022984	0.011161	0.002864	0.002572	0.001577	0.002008
0.8265	0.055377	0.064549	0.007072	0.00302	0.02285	0.011136	0.002862	0.00256	0.001577	0.002012
0.827	0.05556	0.064062	0.007073	0.003015	0.022715	0.011111	0.002859	0.002548	0.001576	0.002016
0.8275	0.05574	0.063577	0.007073	0.003011	0.022579	0.011084	0.002856	0.002536	0.001575	0.00202
